I0,I1,I2,I3,I4,I5,I6,I7,I8,new_col
-224.046204,-28.719595,-0.304452,-0.684111,0.468008,-295.287506,-0.300808,0.953684,8.837051,0
-230.956299,-28.398197,-0.307625,-0.590665,0.348885,-100.106804,-0.303993,0.952672,9.126923,0
-237.554352,-27.984751,-0.310694,-0.503096,0.253105,-193.271729,-0.3063,0.951934,8.791282,0
-238.119202,-27.898354,-0.31369,-0.542054,0.293822,-8.99864,-0.310524,0.950897,8.68359,0
-238.055435,-27.830631,-0.31687,-0.552104,0.304819,-11.323874,-0.313547,0.949908,8.639615,0
-237.973419,-27.50136,-0.319564,-0.419619,0.17608,12.143157,-0.316106,0.949079,9.108077,0
-237.922272,-27.457706,-0.322014,-0.400192,0.160153,-5.813853,-0.316478,0.948381,8.492435,0
-237.873611,-27.392332,-0.324355,-0.374182,0.140012,-181.820221,-0.318697,0.94759,9.304615,0
-237.85994,-27.068171,-0.326307,-0.251443,0.063224,-94.899704,-0.320547,0.947011,8.890897,0
-237.786179,-27.933201,-0.328498,-0.547371,0.299615,-293.80896,-0.323087,0.946369,9.143077,0
-237.77739,-27.316887,-0.33024,-0.371783,0.138222,-113.94619,-0.324819,0.945777,8.492435,0
-237.734344,-27.657841,-0.332255,-0.572437,0.327685,-298.524597,-0.326175,0.94515,8.294103,0
-237.694061,-26.43836,-0.334101,-0.33126,0.109733,-4.688314,-0.328683,0.94444,8.283333,0
-237.613068,-25.670601,-0.33655,-0.379681,0.144158,67.329552,-0.331233,0.94355,8.290513,0
-237.551971,-25.491451,-0.33936,-0.389101,0.1514,87.410629,-0.333875,0.942619,8.795769,0
-237.519531,-25.934616,-0.342071,-0.392084,0.15373,8.244609,-0.336164,0.941803,8.463717,0
-237.467468,-26.202641,-0.344411,-0.466307,0.217443,-105.623833,-0.338268,0.941049,8.365,0
-237.418915,-25.355768,-0.346543,-0.285874,0.081724,103.700531,-0.340335,0.940304,9.121538,0
-237.370941,-25.679008,-0.348646,-0.3268,0.106798,9.330673,-0.343578,0.939624,8.995897,0
-237.331879,-25.713976,-0.350355,-0.258687,0.066919,14.547026,-0.343696,0.939082,9.025513,0
-237.298615,-25.685801,-0.35181,-0.2071,0.04289,1.339852,-0.344963,0.938615,9.15923,0
-237.270966,-25.614929,-0.353017,-0.170669,0.029128,1.772934,-0.346058,0.938213,9.333333,0
-237.215118,-25.821766,-0.354241,-0.264587,0.070006,-97.169495,-0.347184,0.937796,9.539743,0
-237.217545,-25.372938,-0.355347,-0.173769,0.030196,-98.184639,-0.347915,0.93734,9.595385,0
-237.162277,-25.605726,-0.356522,-0.254827,0.064937,-195.174179,-0.349384,0.936978,9.48141,0
-237.167496,-25.224428,-0.357472,-0.132651,0.017596,2.860234,-0.349907,0.936698,9.520897,0
-237.146942,-25.196426,-0.358338,-0.100395,0.010079,57.182789,-0.350718,0.936419,9.841282,0
-237.134583,-25.131905,-0.358857,-0.0853,0.007276,-0.217065,-0.351357,0.936242,10.125769,0
-237.124664,-24.465641,-0.359274,-0.055165,0.003043,3.504898,-0.351679,0.93612,10.25141,0
-237.118927,-23.330162,-0.359515,-0.037281,0.00139,-2.172927,-0.351881,0.936045,10.576282,0
-237.117035,-22.209602,-0.359595,0.00962,9.3e-05,9.28966,-0.35188,0.936045,10.455128,0
-237.121796,-21.147179,-0.359396,0.050142,0.002514,6.598538,-0.351586,0.936154,10.605,0
-237.132294,-20.138958,-0.358954,0.088418,0.007818,8.598858,-0.351295,0.936332,10.865256,0
-237.146271,-19.070572,-0.358366,0.108511,0.011775,9.811426,-0.350745,0.936554,10.816794,0
-237.16391,-18.059204,-0.357624,0.133555,0.017837,6.611781,-0.350049,0.936824,10.637307,0
-237.183258,-16.985664,-0.356809,0.139267,0.019395,5.92487,-0.349286,0.937113,10.777308,0
-237.203461,-15.909538,-0.355957,0.145799,0.021257,4.679276,-0.348487,0.937413,10.808718,0
-237.223907,-14.964123,-0.355069,0.152783,0.023343,-0.51288,-0.347518,0.937674,10.732435,0
-237.245148,-14.091322,-0.354142,0.155694,0.02424,-4.660709,-0.346786,0.93805,10.749487,0
-237.266724,-13.245718,-0.353201,0.158595,0.025152,3.578833,-0.34395,0.938387,10.963974,0
-237.290955,-12.386271,-0.352144,0.185541,0.034425,3.800725,-0.34456,0.938763,11.147051,0
-237.317108,-11.495086,-0.351,0.195352,0.038162,0.628486,-0.343471,0.939162,10.917308,0
-237.316681,-10.459715,-0.349842,0.277038,0.07675,86.1763,-0.342398,0.939555,10.985513,0
-237.369324,-10.104525,-0.348716,0.189237,0.035811,4.844947,-0.341234,0.939978,11.304999,0
-237.396088,-9.327165,-0.347544,0.195902,0.038377,3.082929,-0.340406,0.940279,11.694487,0
-237.424316,-8.767279,-0.346306,0.216121,0.046708,8.220407,-0.33899,0.940788,12.026538,0
-237.456573,-8.178806,-0.344889,0.251177,0.06309,13.446337,-0.336139,0.941292,12.272435,0
-237.494049,-7.694622,-0.343229,0.291408,0.084919,3.037295,-0.335965,0.941875,12.567692,0
-233.719513,-7.210373,-0.341336,0.331825,0.110108,5.703976,-0.334128,0.94253,12.942821,0
-228.936798,-6.833822,-0.339345,0.335774,0.112744,9.987509,-0.332229,0.943201,12.922179,0
-224.088593,-6.472796,-0.337261,0.361455,0.13065,13.259441,-0.330194,0.943912,13.125,0
-219.169708,-6.645452,-0.334913,0.418032,0.174751,21.62067,-0.32829,0.944576,13.001154,0
-214.267853,-6.815744,-0.332332,0.452196,0.204481,19.192511,-0.325394,0.945581,13.419358,0
-209.432373,-6.958874,-0.329536,0.487492,0.237648,15.208251,-0.323604,0.946509,13.322435,0
-204.509399,-7.104633,-0.326557,0.508266,0.258334,-1.169925,-0.319807,0.947483,13.974872,0
-199.663757,-7.289652,-0.323357,0.558698,0.312143,15.83743,-0.316683,0.948531,13.927307,0
-194.812897,-7.460604,-0.319931,0.578349,0.334487,16.8913,-0.313357,0.949635,14.390385,0
-189.998169,-7.635292,-0.316227,0.636808,0.405524,16.259947,-0.309747,0.950818,14.618333,0
-185.223236,-7.857622,-0.312254,0.680366,0.462898,15.014001,-0.306548,0.951856,14.428077,0
-180.519623,-8.099674,-0.307937,0.750747,0.563621,21.899403,-0.301629,0.953424,14.403846,0
-175.908051,-8.320219,-0.303261,0.798173,0.63708,16.10391,-0.298634,0.954853,14.329359,0
-169.314758,-8.601833,-0.298235,0.874216,0.764254,19.7974,-0.29214,0.956376,14.497179,0
-167.219025,-8.848862,-0.292816,0.936341,0.876735,31.331663,-0.286833,0.957981,14.466666,0
-163.015015,-9.185957,-0.286992,0.990483,0.981056,29.210846,-0.281116,0.959676,14.460384,0
-158.882629,-9.454725,-0.280704,1.078288,1.162704,15.777848,-0.274949,0.961459,13.500128,0
-154.891724,-9.793774,-0.274069,1.137699,1.294358,27.082306,-0.269552,0.962986,13.490256,0
-150.955994,-10.093775,-0.267096,1.181482,1.3959,24.964287,-0.261635,0.965166,13.216538,0
-147.061951,-10.684065,-0.259879,1.135385,1.2891,-140.211258,-0.255011,0.967054,13.021794,0
-141.387939,-10.672297,-0.252369,1.282354,1.644433,65.771843,-0.247231,0.968956,12.410641,0
-139.731277,-11.030655,-0.244548,1.30729,1.709008,19.213335,-0.240164,0.970901,12.10282,0
-136.294662,-11.393534,-0.236548,1.318602,1.73871,22.6455,-0.231747,0.972776,11.742949,0
-132.929108,-11.598419,-0.228509,1.368905,1.873901,44.62431,-0.223878,0.974617,11.417179,0
-129.750916,-11.911402,-0.220316,1.405329,1.974951,58.101852,-0.217199,0.976128,11.054615,0
-126.735794,-12.327467,-0.212087,1.379773,1.903774,10.335055,-0.207807,0.978169,10.625641,0
-123.821106,-12.605959,-0.203815,1.398034,1.954498,27.490158,-0.199477,0.979856,10.371667,0
-119.530411,-12.916828,-0.195469,1.386705,1.922952,9.399007,-0.191503,0.981492,10.488333,0
-118.244003,-13.336653,-0.187101,1.412337,1.994696,20.90379,-0.183245,0.983068,10.567307,0
-115.394783,-14.139374,-0.178529,1.292224,1.669842,-195.119934,-0.174805,0.984603,10.780897,0
-112.638283,-14.041992,-0.17007,1.423586,2.026597,32.119064,-0.166474,0.986046,10.936153,0
-109.757545,-14.418661,-0.161622,1.411464,1.992232,24.798096,-0.15815,0.987415,10.898461,0
-106.838081,-14.72204,-0.153245,1.410259,1.988831,30.195871,-0.149892,0.988702,10.999871,0
-103.808998,-15.158756,-0.144912,1.392374,1.938707,15.836908,-0.142452,0.989918,10.851794,0
-100.515938,-15.552423,-0.136502,1.416499,2.00647,-9.06264,-0.133278,0.991078,10.477564,0
-97.166527,-15.925802,-0.128063,1.408535,1.983971,26.038589,-0.124892,0.992162,10.331282,0
-93.665535,-16.357712,-0.119729,1.380054,1.904549,32.722942,-0.116513,0.993169,10.135641,0
-89.994118,-16.694761,-0.111411,1.39024,1.932768,25.539721,-0.10842,0.994105,9.734487,0
-86.243088,-17.078693,-0.102978,1.395743,1.948098,-67.168274,-0.101415,0.994844,9.406923,0
-82.267006,-17.144484,-0.094557,1.486145,2.208626,113.771187,-0.091747,0.995782,9.257051,0
-78.187485,-17.921103,-0.086295,1.396279,1.949596,18.20233,-0.083258,0.996517,9.309999,0
-71.83709,-18.049789,-0.07778,1.472052,2.166937,39.306255,-0.074772,0.997195,8.607307,0
-69.567093,-18.559412,-0.069447,1.366604,1.867607,21.813999,-0.066461,0.997779,8.336282,0
-64.963799,-18.939251,-0.061358,1.307997,1.710856,19.113932,-0.058634,0.998274,7.806795,0
-60.171669,-19.472025,-0.053597,1.164819,1.356803,-174.149567,-0.050999,0.998699,7.110384,0
-55.267456,-19.054102,-0.045942,1.270902,1.615191,9.948214,-0.044775,0.998997,6.286538,0
-50.231071,-19.178963,-0.038662,1.187924,1.411163,1477.845703,-0.036372,0.999338,5.460897,0
-45.083214,-18.990467,-0.032238,1.156713,1.337986,18.182421,-0.030276,0.999541,4.663077,0
-39.896278,-19.494705,-0.026262,0.97836,0.957187,0.874046,-0.024305,0.999703,4.204487,0
-34.636925,-19.684481,-0.020847,0.87606,0.76748,12.098301,-0.019071,0.999818,3.699231,0
-29.299751,-19.527708,-0.015642,0.846914,0.717264,-2.574765,-0.013785,0.999905,2.562179,0
-23.981857,-18.944931,-0.010604,0.897328,0.805198,70.591644,-0.009112,0.999958,1.828974,0
-18.784454,-19.060604,-0.006596,0.665279,0.442596,-11.559731,-0.006056,0.999982,1.898077,0
-13.636177,-20.614275,-0.00444,0.02278,0.000519,-116.688713,-0.003883,0.999992,2.37641,0
-8.583191,-18.957386,-0.002231,0.345849,0.119612,63.607845,-0.001436,0.999999,2.273205,0
-3.753647,-18.461914,8e-05,0.303824,0.092309,217.027573,0.001009,0.999999,1.954615,0
0.964569,-16.997072,0.002103,0.554414,0.307375,475.021606,0.002697,0.999996,2.339615,0
5.380424,-17.683441,0.003586,0.131176,0.017207,72.077843,0.003586,0.999993,2.276795,0
9.487175,-17.09318,0.003974,0.089211,0.007959,186.802277,0.004044,0.999992,0.942308,0
12.910332,-16.769703,0.003871,-0.063461,0.004027,-11.416893,0.003784,0.999993,2.491282,0
15.366646,-16.807188,0.002874,-0.35908,0.128939,-145.585999,0.00142,0.999999,3.445256,0
18.604355,-17.13949,-0.001107,-0.821989,0.675666,-584.074097,-0.001826,0.999998,4.110256,0
21.637054,-16.117493,-0.003697,-0.529364,0.280226,-160.060898,-0.004648,0.999989,4.09859,0
24.423706,-15.390139,-0.006274,-0.316932,0.100446,180.583984,-0.007312,0.999973,3.686666,0
27.008896,-15.209747,-0.009393,-0.52673,0.277444,151.765228,-0.010724,0.999942,3.701025,0
29.164825,-14.909227,-0.014051,-0.807992,0.652851,148.235916,-0.015654,0.999877,4.107564,0
30.991951,-14.679905,-0.019157,-1.059143,1.121784,-324.024506,-0.020232,0.999795,4.941282,0
32.414185,-14.807049,-0.025515,-1.364475,1.861793,-510.340393,-0.027588,0.999622,5.295769,0
33.490387,-13.424082,-0.031842,-1.119663,1.253646,-21.653038,-0.034278,0.999412,5.975128,0
34.272247,-13.78414,-0.03893,-1.310012,1.716132,-183.224228,-0.041136,0.999154,6.219231,0
34.763565,-12.322199,-0.045955,-1.055435,1.113944,158.8685,-0.048453,0.998825,7.491795,0
34.83503,-11.976603,-0.053696,-1.240691,1.539313,156.035461,-0.056443,0.998406,7.650641,0
34.411407,-12.660637,-0.062895,-1.777269,3.158686,-325.034729,-0.066272,0.997823,8.638718,0
33.758881,-11.715023,-0.072565,-1.590524,2.529766,78.970787,-0.074157,0.997247,8.695256,0
32.844345,-11.80373,-0.081977,-1.633439,2.668122,-230.256348,-0.085303,0.996383,8.951922,0
31.558754,-12.732043,-0.091536,-1.894353,3.588575,-406.145203,-0.094338,0.995515,8.60641,0
29.825874,-11.514798,-0.101255,-1.657337,2.746765,35.070232,-0.104679,0.994506,8.814615,0
27.774643,-12.3867,-0.112168,-1.929882,3.724443,-149.223648,-0.115688,0.993286,9.027308,0
25.75016,-11.873369,-0.121622,-1.80689,3.264851,167.730957,-0.127064,0.991894,9.021026,0
22.691925,-12.60873,-0.135225,-1.939438,3.76142,8.458003,-0.138589,0.99035,8.92859,0
19.542847,-12.787638,-0.146829,-1.964914,3.860888,-85.736359,-0.148267,0.988947,9.449102,0
16.155502,-12.877241,-0.158815,-1.985971,3.94408,17.021805,-0.163031,0.986762,10.310641,0
12.502335,-14.194258,-0.171055,-2.160815,4.669123,-128.816284,-0.174128,0.984739,10.69923,0
8.57756,-13.647011,-0.182565,-1.915678,3.669824,-74.520927,-0.18539,0.982666,11.001666,0
4.334343,-14.240788,-0.194321,-2.045943,4.185882,-247.739151,-0.196892,0.980425,11.321154,0
-0.306747,-13.590118,-0.206224,-1.942907,3.774889,56.763611,-0.208729,0.977974,12.159359,0
-5.070335,-14.580637,-0.218729,-2.152435,4.632978,-101.046173,-0.221071,0.975258,12.41423,0
-10.207916,-14.557339,-0.231182,-2.009894,4.039675,85.256371,-0.233008,0.972475,12.320897,0
-15.526085,-14.736234,-0.24286,-1.978967,3.91631,-53.836693,-0.244386,0.969689,11.932307,0
-21.036903,-14.738815,-0.254351,-1.932177,3.73331,-130.639618,-0.255524,0.966858,11.508718,0
-26.798492,-15.463083,-0.265878,-2.085492,4.349277,-351.210114,-0.266662,0.963864,11.514102,0
-32.869041,-14.848882,-0.27758,-1.889478,3.570126,61.598469,-0.277935,0.960653,11.516794,0
-39.140282,-15.043416,-0.289205,-1.958408,3.835363,-117.234146,-0.287144,0.957358,11.514999,0
-45.510475,-14.386365,-0.300316,-1.77567,3.153004,-104.756493,-0.299003,0.954252,12.381025,0
-52.022034,-14.795822,-0.310383,-1.854554,3.439369,-263.314056,-0.308811,0.951122,13.085512,0
-58.619186,-15.105769,-0.320645,-1.71385,2.937281,-281.429962,-0.319085,0.947949,13.885128,0
-65.250496,-15.790369,-0.330523,-1.681046,2.825916,-21.479639,-0.326491,0.944917,14.764615,0
-72.130859,-16.257959,-0.339788,-1.690581,2.858066,-157.879532,-0.336034,0.941849,14.904615,0
-78.997925,-16.178585,-0.348445,-1.452133,2.10869,-94.842804,-0.344077,0.938944,15.248333,0
-85.930405,-16.734613,-0.356405,-1.346274,1.812455,-86.278755,-0.350983,0.93638,14.466666,0
-93.062508,-16.627001,-0.363142,-1.113962,1.240912,-103.541954,-0.357281,0.933998,15.70423,0
-100.389908,-15.663145,-0.369522,-0.918323,0.843317,288.801331,-0.36236,0.932036,16.651922,0
-107.807426,-17.466049,-0.376054,-1.11058,1.233387,-64.854538,-0.369137,0.929376,16.935513,0
-115.205391,-18.300377,-0.382135,-1.031939,1.064898,11.991298,-0.374855,0.927173,18.02141,0
-122.698326,-19.050936,-0.387513,-0.828442,0.686316,8.925081,-0.379291,0.925278,18.512308,0
-130.149445,-20.379892,-0.391911,-0.659203,0.434548,125.470131,-0.383229,0.923653,18.983461,0
-137.557892,-20.981152,-0.394887,-0.314315,0.098794,127.213287,-0.385535,0.922695,19.503973,0
-144.8992,-22.37936,-0.397386,-0.180566,0.032604,224.140884,-0.387322,0.921942,19.67359,0
-152.118073,-24.146271,-0.39855,-0.14581,0.02126,-56.042725,-0.388266,0.921548,18.873974,0
-159.359436,-26.118984,-0.398698,-0.071663,0.005136,-336.970154,-0.388318,0.921525,18.776154,0
-166.569305,-27.043907,-0.39784,0.280753,0.078823,-52.464272,-0.387428,0.922084,19.074999,0
-173.704071,-27.76384,-0.395534,0.613566,0.376463,225.19397,-0.384592,0.923087,18.314871,0
-180.716949,-29.782955,-0.392582,0.65155,0.424517,-50.373096,-0.382575,0.924502,17.585257,0
-187.577332,-31.091707,-0.388268,0.862435,0.743793,230.564255,-0.377129,0.926158,17.273846,0
-194.126633,-31.986799,-0.382815,1.068461,1.14161,137.468445,-0.371725,0.928343,16.794615,0
-200.538208,-33.035622,-0.376798,1.159576,1.344617,-48.240891,-0.366946,0.930243,15.785,0
-206.904388,-34.238014,-0.369556,1.219793,1.487896,-144.377258,-0.358966,0.933351,15.668333,0
-213.027924,-33.427849,-0.361379,1.713748,2.936932,325.668945,-0.349658,0.936188,14.298846,0
-218.998779,-36.05088,-0.353386,1.393637,1.942224,-266.140289,-0.343055,0.939316,12.320897,0
-224.472656,-36.463551,-0.343431,1.537353,2.363455,-425.76181,-0.333607,0.942712,13.199487,0
-229.494781,-35.60424,-0.332702,1.868078,3.489717,44.747307,-0.323325,0.946289,11.764487,0
-234.29599,-35.286037,-0.321506,1.952139,3.810846,17.948219,-0.314043,0.949856,10.071923,0
-238.192993,-34.890072,-0.310001,2.086022,4.351489,-42.667328,-0.303252,0.95291,10.525128,0
-238.428131,-35.130943,-0.297848,2.142605,4.590755,-50.423611,-0.289519,0.957173,9.085641,0
-238.658234,-34.719154,-0.285377,2.176881,4.738809,98.241226,-0.27566,0.960837,8.351539,0
-238.883728,-34.903461,-0.272525,2.012769,4.051241,-21.478477,-0.265075,0.96423,7.971923,0
-239.080658,-33.060043,-0.259025,2.29935,5.287009,-19.043814,-0.252018,0.967722,7.285385,0
-239.307861,-33.187443,-0.246315,2.107146,4.440063,-61.060291,-0.23967,0.970854,7.358974,0
-239.500732,-32.164017,-0.233317,2.246079,5.044872,111.83049,-0.227299,0.973893,6.938974,0
-239.68425,-31.283068,-0.220118,2.330828,5.432759,295.539093,-0.214141,0.976803,6.868974,0
-239.855484,-31.777081,-0.207002,1.881576,3.540329,-286.941803,-0.201552,0.979478,6.421154,0
-240.003387,-28.896324,-0.19492,2.362684,5.582274,760.990417,-0.193688,0.981797,6.214744,0
-240.107819,-28.502539,-0.183396,2.082932,4.338603,176.588531,-0.17891,0.983865,6.868077,0
-240.25296,-27.936792,-0.172508,1.870493,3.498745,172.64534,-0.168274,0.98574,7.87141,0
-240.360168,-27.227152,-0.1618,1.911734,3.654729,143.362671,-0.15757,0.987508,6.312564,0
-240.416443,-28.273829,-0.149918,1.980733,3.923303,-278.77948,-0.145222,0.989399,4.83359,0
-239.649078,-27.972431,-0.136839,2.022226,4.089396,-229.524658,-0.136412,0.991229,4.33641,0
-235.998718,-26.029718,-0.124215,2.081249,4.331597,14.789889,-0.11999,0.992798,3.894872,0
-231.995239,-24.681934,-0.112374,2.26845,5.145865,397.192627,-0.108231,0.99411,3.081795,0
-227.368973,-25.537739,-0.101003,1.78486,3.185724,-126.97541,-0.097413,0.995265,2.375513,0
-222.573242,-24.530357,-0.090376,1.687479,2.847585,105.915718,-0.087029,0.996206,2.572051,0
-217.422272,-25.016546,-0.081201,1.296549,1.68104,-183.06456,-0.07868,0.9969,2.718333,0
-212.049805,-25.038815,-0.073991,1.163005,1.35258,-13.086742,-0.071137,0.997467,1.471795,0
-206.372711,-23.648623,-0.06609,1.264078,1.597893,80.753983,-0.063337,0.997992,1.04641,0
-200.567322,-23.066635,-0.058558,1.063187,1.130368,-120.70208,-0.056083,0.998429,0.564487,0
-194.4673,-21.851505,-0.052096,1.073184,1.151724,271.257568,-0.049875,0.998747,0.012564,0
-188.182098,-20.604471,-0.046228,1.145972,1.313252,327.739868,-0.044502,0.999008,-0.571667,0
-181.86232,-21.264898,-0.041735,0.622723,0.387784,-30.298229,-0.040747,0.999175,-0.788846,0
-175.552124,-20.67235,-0.038357,0.455841,0.207791,-126.720795,-0.037347,0.999302,-0.726923,0
-169.112183,-20.58934,-0.036198,0.142317,0.020254,-225.247665,-0.035625,0.999365,0.156154,0
-162.670715,-19.914579,-0.035005,0.035428,0.001255,62.944523,-0.035037,0.999386,-0.227949,0
-156.19017,-18.484524,-0.034479,0.114263,0.013056,-33.285114,-0.034825,0.999393,0.119359,0
-149.679901,-18.408522,-0.035504,-0.16337,0.02669,-124.661766,-0.035985,0.999351,1.067051,0
-143.099762,-18.295065,-0.037595,-0.428561,0.183664,79.40274,-0.03829,0.999267,1.18282,0
-136.608215,-18.178627,-0.039941,-0.650782,0.423517,-395.991577,-0.041371,0.999144,1.61359,0
-130.47821,-16.6066,-0.044018,-0.558264,0.311658,221.778564,-0.04531,0.998973,2.518205,0
-124.503639,-15.803247,-0.048633,-0.598584,0.358303,552.268982,-0.050427,0.998728,1.708718,0
-118.777603,-15.850449,-0.054578,-0.977193,0.954906,227.721054,-0.056805,0.998385,8.033846,0
-113.786491,-15.620794,-0.061278,-1.229034,1.510524,-151.649704,-0.063704,0.997969,1.650385,0
-106.943565,-16.535013,-0.068381,-1.335177,1.782696,-235.853683,-0.070769,0.997496,4.145257,0
-101.397888,-15.489189,-0.075886,-1.45745,2.12416,-227.111679,-0.078743,0.996897,5.650256,0
-95.753975,-14.580631,-0.084591,-1.445008,2.088049,-54.926079,-0.087456,0.996168,6.183333,0
-90.560234,-15.254457,-0.094197,-1.863861,3.473977,-526.915955,-0.097222,0.995263,4.602051,0
-85.732529,-14.073938,-0.104388,-1.730824,2.995753,65.827942,-0.107617,0.994203,5.80282,0
-81.264359,-13.020321,-0.115186,-1.79964,3.238705,43.579643,-0.118816,0.992916,6.105256,0
-77.181229,-12.577799,-0.127157,-2.002866,4.011471,-43.986042,-0.131285,0.991345,6.001154,0
-73.483093,-12.214249,-0.140332,-2.213388,4.899088,-64.267387,-0.143778,0.989524,6.806154,0
-70.085678,-11.572712,-0.154412,-2.329742,5.4277,74.557159,-0.157706,0.987411,7.954872,0
-67.005234,-11.48456,-0.168837,-2.543991,6.471888,-244.585541,-0.172839,0.98495,8.776923,0
-64.337738,-11.155828,-0.183809,-2.593683,6.727189,-167.135101,-0.187658,0.982239,9.479615,0
-61.977402,-9.951136,-0.199193,-2.474051,6.120928,220.567856,-0.203173,0.979143,9.808077,0
-60.095963,-10.235872,-0.215494,-2.807425,7.881637,-72.863487,-0.216462,0.97629,10.698333,0
-58.467117,-9.851044,-0.232158,-2.910372,8.470263,-352.378387,-0.235937,0.971843,11.128205,0
-57.243347,-9.613235,-0.249484,-3.023767,9.143166,-154.971497,-0.253573,0.967614,11.062692,0
-56.353836,-9.441387,-0.267084,-3.068361,9.414841,-127.114037,-0.269505,0.963,11.392948,0
-55.75135,-8.927071,-0.28482,-2.893842,8.374323,163.559555,-0.286684,0.958023,11.333717,0
-55.394348,-9.283337,-0.302494,-2.929722,8.583271,-153.220627,-0.303761,0.952834,11.006154,0
-55.485306,-9.377882,-0.319641,-2.927788,8.571939,-143.455521,-0.320085,0.947544,10.810513,0
-55.80928,-9.572809,-0.336713,-3.014015,9.084285,-253.812302,-0.335658,0.941983,11.125512,0
-56.59021,-8.757111,-0.353212,-2.774636,7.698605,-42.454529,-0.349819,0.93646,11.55,0
-57.389076,-8.792412,-0.369462,-2.63668,6.952081,11.096111,-0.366973,0.930536,12.821667,0
-58.14579,-10.69733,-0.385753,-2.801663,7.849317,-27.154552,-0.380972,0.924588,13.939872,0
-59.091698,-10.826448,-0.400967,-2.505414,6.277102,-118.239822,-0.396168,0.918803,14.581538,0
-60.12854,-10.176172,-0.414855,-2.114843,4.472561,101.174026,-0.406963,0.913291,15.554358,0
-61.342209,-12.289013,-0.428666,-2.327253,5.416107,-110.468613,-0.41974,0.907642,17.427307,0
-62.520836,-12.003799,-0.441336,-1.928536,3.719251,22.941452,-0.430345,0.902665,18.427052,0
-63.877403,-13.452899,-0.453049,-2.093123,4.381163,66.914841,-0.441424,0.897297,18.661282,0
-65.972824,-13.766139,-0.465355,-2.028667,4.11549,-194.543854,-0.452646,0.891751,20.493845,0
-69.009865,-15.399473,-0.477789,-1.978224,3.913372,72.793251,-0.463235,0.886233,20.39423,0
-69.690208,-16.494196,-0.488715,-1.697547,2.881666,25.17256,-0.472284,0.881444,21.055641,0
-71.826935,-17.882902,-0.498572,-1.495548,2.236665,128.20369,-0.480743,0.876863,21.341024,0
-73.976547,-20.159142,-0.507308,-1.431091,2.048021,20.738487,-0.48778,0.872835,21.166924,0
-76.100647,-20.969471,-0.514534,-0.943608,0.890396,126.818687,-0.493327,0.869844,21.348206,0
-78.488472,-23.983995,-0.52132,-0.922635,0.851255,-148.548843,-0.499582,0.866265,20.89859,0
-81.053093,-25.31015,-0.526228,-0.532693,0.283762,426.50235,-0.502275,0.864005,20.081923,0
-83.786736,-27.223763,-0.530235,-0.246453,0.060739,509.513519,-0.505736,0.862122,19.87282,0
-86.638702,-30.126238,-0.53291,-0.252712,0.063863,322.031738,-0.508515,0.861052,19.858461,0
-89.631493,-33.028934,-0.534003,-0.161592,0.026112,-328.80304,-0.508983,0.860633,19.012178,0
-92.885582,-35.172539,-0.534266,0.084149,0.007081,231.230042,-0.509209,0.860689,18.181154,0
-96.17115,-36.420429,-0.533638,0.208692,0.043552,-157.933365,-0.508532,0.861038,17.808718,0
-99.727142,-36.832119,-0.531996,0.61115,0.373505,321.293243,-0.507255,0.862078,16.678846,0
-103.34317,-38.815323,-0.529256,0.519446,0.269824,33.245766,-0.500985,0.863883,15.888205,0
-107.161629,-39.197094,-0.525051,0.859397,0.738562,71.80835,-0.501257,0.865991,14.967436,0
-111.156494,-40.483841,-0.520029,0.905759,0.820399,-157.57695,-0.494952,0.868739,15.033846,0
-115.386147,-41.521721,-0.51376,1.013707,1.027601,-434.414063,-0.489449,0.87203,13.577308,0
-119.653,-42.739986,-0.50686,0.993443,0.986928,-372.116119,-0.483008,0.875616,11.37141,0
-124.137108,-41.975647,-0.49883,1.518988,2.307325,215.464798,-0.476887,0.878966,12.123462,0
-128.609924,-43.100456,-0.489958,1.462362,2.138502,-62.123955,-0.467827,0.883816,11.174871,0
-133.100677,-44.148533,-0.480394,1.377434,1.897324,-81.257576,-0.458771,0.888553,9.502949,0
-137.672699,-43.443684,-0.469649,1.767234,3.123115,-22.621849,-0.449384,0.89334,9.781154,0
-142.233261,-43.273991,-0.458686,2.001876,4.007508,95.905304,-0.439109,0.898435,9.151154,0
-146.669907,-43.862442,-0.447156,1.918248,3.679676,18.816425,-0.428863,0.90337,7.979103,0
-151.027435,-43.854504,-0.435278,1.967932,3.872757,-63.730251,-0.417924,0.908482,7.687436,0
-155.126099,-43.021812,-0.422749,2.232661,4.984774,205.018326,-0.406797,0.91352,7.898333,0
-159.065674,-43.143703,-0.410798,2.250842,5.066288,331.683502,-0.395283,0.918558,7.21359,0
-162.84465,-43.407574,-0.39767,2.160653,4.668421,40.946777,-0.383365,0.923661,6.694871,0
-166.417267,-43.726501,-0.384768,2.051103,4.207024,-123.116486,-0.371354,0.92849,6.242564,0
-169.836609,-43.761909,-0.371839,2.071388,4.290646,-147.675583,-0.359194,0.933261,6.383461,0
-172.872986,-42.961952,-0.358573,2.345412,5.500958,306.971222,-0.346895,0.937903,5.817179,0
-175.524597,-43.49062,-0.345461,2.183005,4.765511,91.086067,-0.334725,0.942369,5.128846,0
-177.964539,-43.325653,-0.332486,2.156548,4.650698,26.743227,-0.322403,0.946601,4.637051,0
